character_skills_tables	5
image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
mount_barded_warhorse.png	wh_main_skill_emp_lord_unique_karl_franz_barded_warhorse	A general's horse can be their most trusted and daring companion. Just don't name him 'Daisy'.	Barded Warhorse	6	false	false	false	0.0	0
mount_deathclaw.png	wh_main_skill_emp_lord_unique_karl_franz_deathclaw	The bond between Franz and Deathclaw - the mightiest of Imperial Griffons - is legendary.	Deathclaw	15	false	false	false	0.0	0
item_weapon.png	wh_main_skill_emp_lord_unique_karl_franz_ghal_maraz	 	Ghal Maraz	13	false	false	false	0.0	0
mount_imperial_pegasus.png	wh_main_skill_emp_lord_unique_karl_franz_imperial_pegasus	The Emperor has oft ridden a majestic Imperial pegasus in battle.	Imperial Pegasus	11	false	false	false	0.0	0
character_general_ability.png	wh_main_skill_emp_lord_unique_karl_franz_leader_of_men	Franz is a sterling leader beloved by many, who can inspire not just those close, but all men.	Leader of Men	7	false	false	false	0.0	0
item_weapon.png	wh_main_skill_emp_lord_unique_karl_franz_the_reikland_runefang	 	Beast Slayer	2	false	false	false	0.0	0
item_talisman.png	wh_main_skill_emp_lord_unique_karl_franz_the_silver_seal	 	The Silver Seal	7	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_emp_lord_unique_karl_franz_warhorse	A great charger from the Imperial stables is the only worthy steed for the Prince of Altdorf.	Warhorse	3	false	false	false	0.0	0
character_ranged_damage.png	wh_main_skill_emp_spy_self_silver_bullets	The Witch Hunter’s thrice-blessed silver bullets are the final judgement of the damned.	Silver Bullets	0	false	false	false	0.0	0
wh_main_hero_abilities_accusation.png	wh_main_skill_emp_spy_unique_witch_hunter_accusation	The Witch Hunter levels his finger across the battlefield and accuses one of the enemy of arch-heresy!	Accusation	2	false	false	false	0.0	0
character_morale.png	wh_main_skill_emp_spy_unique_witch_hunter_grim_resolve	A Witch Hunter is a stern, grim figure, that can rarely be rattled despite the horrors he faces.	Grim Resolve	6	false	false	false	0.0	0
character_ward_save.png	wh_main_skill_emp_spy_unique_witch_hunter_magic_resistance	The Witch Hunter keeps many blessed relics on his person to protect him against arcane attack.	Magic Resistance	9	false	false	false	0.0	0
character_attack.png	wh_main_skill_emp_spy_unique_witch_hunter_tools_of_judgement	When attacking larger abominations, the Witch Hunter has the accoutrements to bring such beasts down.	Tools of Judgement	14	false	false	false	0.0	0
mount_barded_warhorse.png	wh_main_skill_emp_wizard_unique_bright_wizard_barded_warhorse	A general's horse can be their most trusted and daring companion. Just don't name him 'Daisy'.	Barded Warhorse	10	false	false	false	0.0	0
mount_imperial_pegasus.png	wh_main_skill_emp_wizard_unique_bright_wizard_imperial_pegasus	An Imperial pegasus is a noble, winged steed, intelligent and loyal.	Imperial Pegasus	15	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_emp_wizard_unique_bright_wizard_warhorse	While Wizards can rarely benefit from amour, a warhorse does offer some degree of protection and manoeuvrability.	Warhorse	6	false	false	false	0.0	0
mount_barded_warhorse.png	wh_main_skill_emp_wizard_unique_celestial_wizard_barded_warhorse	A general's horse can be their most trusted and daring companion. Just don't name him 'Daisy'.	Barded Warhorse	10	false	false	false	0.0	0
mount_imperial_pegasus.png	wh_main_skill_emp_wizard_unique_celestial_wizard_imperial_pegasus	An Imperial pegasus is a noble, winged steed, intelligent and loyal.	Imperial Pegasus	15	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_emp_wizard_unique_celestial_wizard_warhorse	While Wizards can rarely benefit from amour, a warhorse does offer some degree of protection and manoeuvrability.	Warhorse	6	false	false	false	0.0	0
mount_barded_warhorse.png	wh_main_skill_emp_wizard_unique_light_wizard_barded_warhorse	A general's horse can be their most trusted and daring companion. Just don't name him 'Daisy'.	Barded Warhorse	10	false	false	false	0.0	0
mount_imperial_pegasus.png	wh_main_skill_emp_wizard_unique_light_wizard_imperial_pegasus	An Imperial pegasus is a noble, winged steed, intelligent and loyal.	Imperial Pegasus	15	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_emp_wizard_unique_light_wizard_warhorse	While Wizards can rarely benefit from amour, a warhorse does offer some degree of protection and manoeuvrability.	Warhorse	6	false	false	false	0.0	0
character_ward_save.png	wh_main_skill_grn_all_unique_dodgy_geezer	You can’t trust ‘im. E’s a little bit woaah, a little bit Waaagh! Ya know? Well dodgy.	Dodgy Geezer	7	false	false	false	0.0	0
battle_attack.png	wh_main_skill_grn_lord_battle_ard_ladz	‘Ardest of da ‘Ard. Don’t mess, gottit?	'Ard Ladz	0	false	false	false	0.0	0
character_general_ability.png	wh_main_skill_grn_lord_battle_bellower	A Bellower’s voice is as deep as it loud, carrying across the battlefield, making sure the boyz are focused on the carnage.	Bellower	0	false	false	false	0.0	0
battle_attack.png	wh_main_skill_grn_lord_battle_da_boyz	This Boss is one with "da boyz", egging the lads on to greater feats and to hit bigga stuff with their choppas.	Da Boyz	0	false	false	false	0.0	0
battle_ammo.png	wh_main_skill_grn_lord_battle_deff_from_abuv	This Boss realises the power of "flyin’ fings” and so invests a few teef in making sure his war machines can fling fings really far and really high!	Deff From Abuv	0	false	false	false	0.0	0
wh_main_character_abilities_get_back_ere.png	wh_main_skill_grn_lord_battle_get_back_ere	 	Get Back 'Ere!	0	false	false	false	0.0	0
battle_morale.png	wh_main_skill_grn_lord_battle_intimidating_presence	Such is the might of this being that followers and foes alike will shrink back or cower in his intimidating presence.	Intimidating Presence	0	false	false	false	0.0	0
battle_charge.png	wh_main_skill_grn_lord_battle_riderz	Greenskin cavalry can be devastating if the myriad mounts can behave. Getting a big stick and maybe a "carrot" in the form of an orange-painted gobbo is the answer!	Riderz	0	false	false	false	0.0	0
battle_damage.png	wh_main_skill_grn_lord_battle_savages	Bigga choppas are more hurty - that’s a well-known Orc-fact and one this Boss eulogises. So his lads are all about hefty choppas.	Savages	0	false	false	false	0.0	0
battle_ammo.png	wh_main_skill_grn_lord_battle_shootas	While most bosses are all about the choppas, this git recognises the potential in "shooty stuff" and so works his arrer-armed mobs to be "betta".	Shootas	0	false	false	false	0.0	0
wh2_dlc15_skill_grn_smash_em_faster.png	wh_main_skill_grn_lord_battle_stand_your_ground	 	Smash 'Em Faster	0	false	false	false	0.0	0
battle_morale.png	wh_main_skill_grn_lord_battle_tunnel_boss	Tunnel bosses are Greenskins who are good at shoutin’ and hollerin’ at mobs when underground, where space and sight is an issue.	Tunnel Boss	0	false	false	false	0.0	0
campaign_subterranean.png	wh_main_skill_grn_lord_campaign_deff_from_below	A wise Boss knows how to lure the enemy into places where they can be ambushed or trapped with mobs that skulk in the tunnels below.	Deff From Below	0	false	false	false	0.0	0
campaign_wound_time.png	wh_main_skill_grn_lord_campaign_iron-hard	These iron-hard gits are particularly tough and gnarly Greenskins, who - even if wounded - will be up and ready to fight before too long.	Iron-Hard	0	false	false	false	0.0	0
campaign_military_spending.png	wh_main_skill_grn_lord_campaign_looter	Those that excel as looters make sure that every coin or gold tooth is found and added to the plunder. Woe betide the warrior that misses even a single copper token!	Looter	0	false	false	false	0.0	0
campaign_military_spending.png	wh_main_skill_grn_lord_campaign_mob_boss	A Boss that has the loyalty of the mobs means he doesn’t have to worry so much about "da boring stuff" like tents and bedding, as they’ll fight for him no matter what.	Mob Boss	0	false	false	false	0.0	0
campaign_ambush.png	wh_main_skill_grn_lord_campaign_out-clevering	Occasionally an Orc will come along who is more "kunning" than the rest. He quickly rises in ranks as his plans end in victory.	Out-Clevering	0	false	false	false	0.0	0
campaign_military_spending.png	wh_main_skill_grn_lord_campaign_raider	Raiders are good at marauding through enemy settlements - sending their denizens fleeing as their properties are despoiled.	Raider	0	false	false	false	0.0	0
campaign_military_spending.png	wh_main_skill_grn_lord_campaign_ravager	Ravagers are merciless - they will sack an enemy settlement, take everything and kill any that get in their way.	Ravager	0	false	false	false	0.0	0
campaign_untainted.png	wh_main_skill_grn_lord_campaign_really_green	Being green meanz ya really mean.	Really Green	0	false	false	false	0.0	0
campaign_fightiness.png	wh_main_skill_grn_lord_campaign_waaghpath	Those blessed by Gork know the true path to the heart of the foe and will march along it until the enemy gits are caught!	Waaagh! Path	0	false	false	false	0.0	0
character_damage.png	wh_main_skill_grn_lord_self_choppas	Orc choppas are crude and hefty blades usually swung with violent joy by their owner. A choppa in full swing can have a brutal, crunching impact on the poor fool on the receiving end.	Choppas	0	false	false	false	0.0	0
character_damage.png	wh_main_skill_grn_lord_self_choppas_2	Orc choppas are crude and hefty blades usually swung with violent joy by their owner. A choppa in full swing can have a brutal, crunching impact on the poor fool on the receiving end.	Choppas	0	false	false	false	0.0	0
wh_main_character_abilities_waaagh.png	wh_main_skill_grn_lord_self_waaagh	 	Waaagh!	0	false	false	false	0.0	0
item_armour.png	wh_main_skill_grn_lord_unique_azhag_azhags_ard_armour	 	Azhag's 'Ard Armour	12	false	false	false	0.0	0
wh_main_lord_passive_get_on_wiv_it.png	wh_main_skill_grn_lord_unique_azhag_get_on_wiv_it	Azhag has no tolerance for infighting, when he issues an order the boyz must "get on wiv it" or pay with a particularly grisly death.	Get on Wiv it!	10	false	false	false	0.0	0
mount_skullmuncha.png	wh_main_skill_grn_lord_unique_azhag_skullmuncha	Skullmuncha is Azhag’s wyvern - an incredibly vicious and temperamental beast that will only tolerate the Slaughterer on its back.	Skullmuncha	13	false	false	false	0.0	0
item_weapon.png	wh_main_skill_grn_lord_unique_azhag_slaggas_slashas	 	Slagga's Slashas	17	false	false	false	0.0	0
item_enchanted_item.png	wh_main_skill_grn_lord_unique_azhag_the_crown_of_sorcery	 	The Crown of Sorcery	7	false	false	false	0.0	0
mount_giant_wolf.png	wh_main_skill_grn_lord_unique_goblin_great_shaman_giant_wolf	If a Shaman wants to get especially sneaky an' nasty fast, he needs an especially growly Wolf.	Giant Wolf	6	false	false	false	0.0	0
item_armour.png	wh_main_skill_grn_lord_unique_grimgor_blood-forged_armour	 	Blood-Forged Armour	12	false	false	false	0.0	0
item_weapon.png	wh_main_skill_grn_lord_unique_grimgor_gitsnik	 	Gitsnik	7	false	false	false	0.0	0
character_damage.png	wh_main_skill_grn_lord_unique_grimgor_hatred	"I 'ate everyfing - gobbos, da pointy ears, da humies, da spiky gits, and da stunties - I 'ate dem da mostest!"	Hatred	5	false	false	false	0.0	0
character_morale.png	wh_main_skill_grn_lord_unique_grimgor_unbreakable	"Say my name! SAY MY NAME!"	Unbreakable	0	false	false	false	0.0	0
mount_war_boar.png	wh_main_skill_grn_lord_unique_orc_warboss_war_boar	This stinky hog is as grumpy and fierce as its brutal rider.	War Boar	3	false	false	false	0.0	0
mount_wyvern.png	wh_main_skill_grn_lord_unique_orc_warboss_wyvern	Wyverns are highly-prized mounts for the most powerful of Orc Warlords.	Wyvern	17	false	false	false	0.0	0
wh_main_spell_big_waaagh_gaze_of_mork.png	wh_main_skill_grn_magic_big_waaagh_01_gaze_of_mork	 	Gaze of Mork	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_brain_bursta.png	wh_main_skill_grn_magic_big_waaagh_02_brain_bursta	 	Brain Bursta	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_fists_of_gork.png	wh_main_skill_grn_magic_big_waaagh_03_fists_of_gork	 	Fists of Gork	0	false	false	false	0.0	0
wh_main_lore_passive_power_of_da_waaagh.png	wh_main_skill_grn_magic_big_waaagh_04_power_of_da_waaagh	 	Power of da Waaagh!	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_eadbutt.png	wh_main_skill_grn_magic_big_waaagh_05_eadbutt	 	'Eadbutt	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_ere_we_go.png	wh_main_skill_grn_magic_big_waaagh_09_ere_we_go	 	Ere We Go!	0	false	false	false	0.0	0
wh_main_spell_big_waaagh_foot_of_gork.png	wh_main_skill_grn_magic_big_waaagh_10_foot_of_gork	 	Foot of Gork	0	false	false	false	0.0	0
battle_attack.png	wh_main_skill_grn_magic_big_waaagh_dummy_gaze_of_mork	 	Gaze of Mork [HIDDEN]	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_sneaky_stabbin.png	wh_main_skill_grn_magic_little_waaagh_01_sneaky_stabbin	The targets of this spell are driven to go right for the 'hurty bitz' or sneak up on opponents at unexpected angles.	Sneaky Stabbin'	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_vindictive_glare.png	wh_main_skill_grn_magic_little_waaagh_02_vindictive_glare	 	Vindictive Glare	0	false	false	false	0.0	0
wh_main_lore_passive_sneaky_stealin.png	wh_main_skill_grn_magic_little_waaagh_03_sneaky_stealin	 	Sneaky Stealin'	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_itchy_nuisance.png	wh_main_skill_grn_magic_little_waaagh_04_itchy_nuisance	 	Itchy Nuisance	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_gorkll_fix_it.png	wh_main_skill_grn_magic_little_waaagh_05_gorkll_fix_it	 	Gork'll Fix It	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_night_shroud.png	wh_main_skill_grn_magic_little_waaagh_09_night_shroud	 	Night Shroud	0	false	false	false	0.0	0
wh_main_spell_lil_waaagh_curse_of_da_bad_moon.png	wh_main_skill_grn_magic_little_waaagh_10_curse_of_da_bad_moon	 	Curse of da Bad Moon	0	false	false	false	0.0	0
battle_attack.png	wh_main_skill_grn_magic_little_waaagh_dummy_sneaky_stabbin	 	Sneaky Stabbin' [HIDDEN]	0	false	false	false	0.0	0
character_ambush.png	wh_main_skill_grn_spy_unique_goblin_big_boss_ambusher	This Boss is especially sneaky, able to deploy deep in enemy gits' terrain before battle.	Ambusher	6	false	false	false	0.0	0
mount_giant_spider.png	wh_main_skill_grn_spy_unique_goblin_big_boss_giant_spider	A quick Snotling sacrifice to da Spider-god gets the boss a fearsome mount.	Giant Spider	7	false	false	false	0.0	0
mount_giant_wolf.png	wh_main_skill_grn_spy_unique_goblin_big_boss_giant_wolf	"Da Big Boss getz da biggest barka', nuff sed."	Giant Wolf	3	false	false	false	0.0	0
character_damage.png	wh_main_skill_grn_spy_unique_goblin_big_boss_nasty_skulker	Like all nasty skulkers, dis Boss is "a bad piece o' work" – when he stabs he really means it.	Da Nasty Skulker	13	false	false	false	0.0	0
wh_main_hero_abilities_magic_mushrooms.png	wh_main_skill_grn_wizard_unique_night_goblin_shaman_magic_mushrooms	 	Mad Cap Mushrooms	2	false	false	false	0.0	0
mount_war_boar.png	wh_main_skill_grn_wizard_unique_orc_shaman_war_boar	An Orc Shaman will ride a hog if he has to, but not because he finks it's a particularly good idea.	War Boar	10	false	false	false	0.0	0
trait_personality.png	wh_main_skill_innate_all_arrogant	It's not just the Elves that suffer from this affliction then?	Arrogant	0	true	false	false	3.0	0
trait_physical.png	wh_main_skill_innate_all_blind	Although the eyes do not see, the other senses remain open.	Blind	0	true	false	true	3.0	0
trait_military.png	wh_main_skill_innate_all_blood_feud	Only the blood of the wretch will settle this.	Blood Feud	0	true	false	false	5.0	0
trait_personality.png	wh_main_skill_innate_all_boring	"Another speech? Very well… does it have to be so… lengthy?"	Boring	0	true	false	false	1.0	0
trait_personality.png	wh_main_skill_innate_all_charismatic	"We stand together! I promise I will not leave your side, brothers! Will you join me?"	Charismatic	0	true	false	false	5.0	0
trait_personality.png	wh_main_skill_innate_all_choleric	Does a rage as hot as Khorne's burn within?	Choleric	0	true	false	true	3.0	0
trait_personality.png	wh_main_skill_innate_all_clumsy	There are drunk Ogres more sure-footed than this one.	Clumsy	0	true	false	false	1.0	0
trait_physical.png	wh_main_skill_innate_all_deformed	Deformed by birth or made by the Ruinous Powers, yet there is honour within the prison of flesh.	Misshapen	0	true	false	false	5.0	0
trait_personality.png	wh_main_skill_innate_all_easily_deceived	"Tzeentch will have so much fun with you, puppet!"	Easily Deceived	0	true	false	false	1.0	0
trait_personality.png	wh_main_skill_innate_all_easily_distracted	"Look! Over there - a Snotling showing its arse!"	Easily Distracted	0	true	false	false	1.0	0
trait_personality.png	wh_main_skill_innate_all_easily_trapped	To trap a fool is easy; to trap a King… perhaps even easier.	Easily Trapped	0	true	false	false	1.0	0
trait_physical.png	wh_main_skill_innate_all_handsome	Such chiselled good looks belie a confidence that a homely face cannot parse.	Handsome	0	true	false	false	5.0	0
trait_personality.png	wh_main_skill_innate_all_honourable	Honour is everything!	Honourable	0	true	false	false	5.0	0
trait_personality.png	wh_main_skill_innate_all_humble	A humble creature, shamed by praise and thoughtful in their dealings.	Humble	0	true	false	true	5.0	0
trait_personality.png	wh_main_skill_innate_all_intelligent	In this age of blood and battle, intellect is an underrated gift.	Intelligent	0	true	false	false	1.0	0
trait_personality.png	wh_main_skill_innate_all_irresolute	"To be crippled by indecision is to give your enemies an advantage."	Irresolute	0	true	false	false	3.0	0
trait_personality.png	wh_main_skill_innate_all_magnanimous	"This victory is not mine alone, we all share in the glory."	Magnanimous	0	true	false	false	5.0	0
trait_physical.png	wh_main_skill_innate_all_maimed_arm	"This one is armless, sir."	Maimed Arm	0	true	false	false	3.0	0
trait_physical.png	wh_main_skill_innate_all_maimed_leg	"No, not drunk, just legless."	Maimed Leg	0	true	false	true	3.0	0
trait_personality.png	wh_main_skill_innate_all_melancholic	"Why forlorn? Are you not a King, an Emperor - a champion?"	Melancholic	0	true	false	false	1.0	0
trait_military.png	wh_main_skill_innate_all_military_heritage	Born in battle, dragged up in war.	Military Heritage	0	true	false	false	5.0	0
trait_personality.png	wh_main_skill_innate_all_phlegmatic	A calming presence can be a steadying hand… but also disquieting.	Phlegmatic	0	true	false	false	5.0	0
trait_personality.png	wh_main_skill_innate_all_sanguine	An assured air instils great confidence in your followers.	Sanguine	0	true	false	false	5.0	0
trait_physical.png	wh_main_skill_innate_all_scar_disfiguring	Such an ugly scar is always memorable.	Disfiguring Scar	0	true	false	true	1.0	0
trait_physical.png	wh_main_skill_innate_all_scar_distinguishing	Clearly a veteran of some heroic deed.	Distinguishing Scar	0	true	false	false	1.0	0
trait_personality.png	wh_main_skill_innate_all_sneaky	Skulk and sneak or shadow and stalk, theirs is a guileful nature.	Sneaky	0	true	false	false	5.0	0
trait_personality.png	wh_main_skill_innate_all_spurned	Spurned by his allies, this man will struggle to regain favour.	Spurned	0	true	false	true	3.0	0
trait_personality.png	wh_main_skill_innate_all_stupid	Shares the intellect of a River Troll.	Stupid	0	true	false	false	3.0	0
trait_physical.png	wh_main_skill_innate_all_ugly	One of the Plague Father's creations perhaps?	Ugly	0	true	false	false	3.0	0
trait_personality.png	wh_main_skill_innate_all_uncompromising	Others may call it decisive, but being uncompromising can be a weakness as well as a strength.	Uncompromising	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_louen_leoncouer	Chaste, honourable, and untainted by notions of self-aggrandisement, King Louen is the most virtuous of all the Lady's champions.	The Puissant Virtue	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_audacity	A master of the feint and riposte, this Knight's skill at turning an enemy's strength against them is legendary.	Virtue of Audacity	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_confidence	Haughty, proud, and skilful, this Knight never takes a backward step in the face of adversity.	Virtue of Confidence	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_discipline	No matter the odds, this Knight takes to the field utterly undaunted by the numberless hordes of his enemies.	Virtue of Discipline	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_duty	Most loyal of Companions, this Knight fights always at the side of his Liege.	Virtue of Duty	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_heroism	Unbending even in the face of the greatest beasts, this Knight mounts their heads on the wall of his feasting chamber.	Virtue of Heroism	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_ideal	This Knight's skill, prowess, and finesse with blade and lance are beyond compare; his bravery, horsemanship, and chivalry above all others.	Virtue of the Ideal	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_impetuous_knight	In the glory of the charge is this Knight most alive, ever in the forefront of battle.	Virtue of the Impetuous Knight	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_joust	So great is this Knight's skill with a lance that none can unhorse them.	Virtue of the Joust	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_knightly_temper	With a heart of stone and resolute temper this Knight stands unbowed, spilling the foe's blood with each sweep and thrust.	Virtue of Knightly Temper	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_noble_disdain	This Knight has great contempt for those who eschew the martial values of meeting one's opponent face to face.	Virtue of Noble Disdain	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_penitent	A hermit-Knight, this one nevertheless always returns to fight for his beloved king.	Virtue of Penitent	0	true	false	false	5.0	0
trait_bretonnia.png	wh_main_skill_innate_brt_virtue_stoicism	Steeled by this Knight's bravery, those around them fight with the courage of the Breton himself.	Virtue of Stoicism	0	true	false	false	5.0	0
trait_chaos.png	wh_main_skill_innate_chs_archaon_the_everchosen	"I will be the axis upon which the wheel of change turns, and the world will drown in the light of unborn stars."	Vessel	0	true	false	false	5.0	0
trait_chaos.png	wh_main_skill_innate_chs_diabolic_spendour	Oh, horrific wonder! Vile awe! Such hateful majesty!	Diabolic Splendour 	0	true	false	false	5.0	0
trait_chaos.png	wh_main_skill_innate_chs_dominance	"Mine desire is all, mortal wretch!"	Infernal Dominance 	0	true	false	false	5.0	0
trait_chaos.png	wh_main_skill_innate_chs_kholek_suneater	"The whole world will burn before I rest again."	Mountain God	0	true	false	false	5.0	0
trait_chaos.png	wh_main_skill_innate_chs_prince_sigvald_the_magnificent	"Surely such sedition should sour and succumb to Sigvald!"	Supreme Vanity	0	true	false	false	5.0	0
trait_dwarf.png	wh_main_skill_innate_dwf_ancestral_blood_grimnir	This brave Dawi can trace his lineage back to Grimnir, the Warrior God.	Ancestral Blood - Grimnir	0	true	false	false	5.0	0
trait_dwarf.png	wh_main_skill_innate_dwf_ancestral_blood_grungni	This industrious Dawi can trace his lineage back to Grungni, God of Mines and Smiths.	Ancestral Blood - Grungni	0	true	false	false	5.0	0
trait_dwarf.png	wh_main_skill_innate_dwf_ancestral_blood_valaya	This loyal Dawi can trace his lineage back to Valaya, Goddess of Healing and Protection.	Ancestral Blood - Valaya	0	true	false	false	5.0	0
trait_dwarf.png	wh_main_skill_innate_dwf_axe_envy	A Dwarf's az is his pride and joy - but what if a Dawi from a rival Clan has a more storied weapon?	Az Envy	0	true	false	false	1.0	0
trait_dwarf.png	wh_main_skill_innate_dwf_thorgrim_grudgebearer	"This is my edict as High King! Khazukan Kazakit-ha!"	High King	0	true	false	false	5.0	0
trait_dwarf.png	wh_main_skill_innate_dwf_ungrim_ironfist	"Bring me victory, bring me death!"	Slayer King	0	true	false	false	5.0	0
trait_human.png	wh_main_skill_innate_emp_balthasar_gelt	"The Wind of Chamon will rise and blast any who get in my way!"	Transmuter	0	true	false	false	5.0	0
trait_human.png	wh_main_skill_innate_emp_karl_franz	"Our names will be remembered in our people's songs until the end of time!"	Emperor	0	true	false	false	5.0	0
trait_greenskins.png	wh_main_skill_innate_grn_azhag_the_slaughterer	"Wyverns is good fer one thing, eatin', smashin', smellin' and flyin'."	Slaughterer	0	true	false	false	5.0	0
trait_greenskins.png	wh_main_skill_innate_grn_choppa_envy	"Dere choppa's bigga dan mine."	Choppa Envy	0	true	false	false	1.0	0
trait_greenskins.png	wh_main_skill_innate_grn_grimgor_ironhide	"Everyfing I see is mine."	Warlord	0	true	false	false	5.0	0
trait_greenskins.png	wh_main_skill_innate_grn_stabba_envy	"Dat stabba is longa dan mine!"	Stabba Envy	0	true	false	false	1.0	0
trait_vampire_counts.png	wh_main_skill_innate_vmp_dark_acolyte	Some Vampires have an affinity for Necromantic magic beyond their peers.	Dark Acolyte	0	true	false	false	5.0	0
trait_vampire_counts.png	wh_main_skill_innate_vmp_ghoul_whisperer	"They flock to you - the ghoul-kind. Direct them as you will."	Ghoul Whisperer 	0	true	false	false	5.0	0
trait_vampire_counts.png	wh_main_skill_innate_vmp_heinrich_kemmler	"You and your masters are desiccated relics of a dead age."	Wanderer	0	true	false	false	5.0	0
trait_vampire_counts.png	wh_main_skill_innate_vmp_mannfred_von_carstein	"My people will feast on your bones."	Count	0	true	false	false	5.0	0
trait_vampire_counts.png	wh_main_skill_innate_vmp_summon_creatures	Only the direst of all Undead creatures will come to this summons.	Summon Creatures of the Night 	0	true	false	false	5.0	0
mount_warhorse.png	wh_main_skill_ksl_champion_unique_captain_warhorse	 	Warhorse	1	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_ksl_lord_unique_general_warhorse	 	Warhorse	1	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_ksl_wizard_unique_celestial_wizard_warhorse	 	Warhorse	8	false	false	false	0.0	0
campaign_disaster.png	wh_main_skill_lord_all_campaign_reassuring_presence	The presence of this Lord ensures a measure of calm, reducing panic and desertion amongst followers.	Reassuring Presence	0	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_nor_lord_unique_chaos_sorcerer_lord_warhorse	 	Warhorse	6	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_nor_lord_unique_marauder_chieftain_warhorse	 	Warhorse	6	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_nor_wizard_unique_chaos_sorcerer_metal_warhorse	 	Warhorse	6	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_teb_champion_unique_captain_warhorse	 	Warhorse	1	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_teb_lord_unique_general_warhorse	 	Warhorse	1	false	false	false	0.0	0
mount_warhorse.png	wh_main_skill_teb_wizard_unique_bright_wizard_warhorse	 	Warhorse	8	false	false	false	0.0	0
character_ward_save.png	wh_main_skill_vmp_all_unique_grave_ward	Whereby the power of death itself is used to hold back the physical world.	Grave Ward	7	false	false	false	0.0	0
wh_main_character_passive_master_of_the_dead.png	wh_main_skill_vmp_all_unique_master_of_the_dead	 	Master of the Dead	3	false	false	false	0.0	0
wh_main_character_passive_master_of_the_dead.png	wh_main_skill_vmp_all_unique_master_of_the_dead_helman	 	Master of the Dead	3	false	false	false	0.0	0
mount_barded_skeletal_steed.png	wh_main_skill_vmp_champion_unique_wight_king_barded_skeletal_steed	Skeletal Steeds draped in fine armour make for an impressive and dangerous sight.	Barded Skeletal Steed	6	false	false	false	0.0	0
wh_main_character_abilities_heroic_killing_blow.png	wh_main_skill_vmp_champion_unique_wight_king_heroic_killing_blow	 	Heroic Killing Blow	6	false	false	false	0.0	0
mount_skeletal_steed.png	wh_main_skill_vmp_champion_unique_wight_king_skeletal_steed	Wight Kings require the steeds that bore them in life, and will do again in death.	Skeletal Steed	3	false	false	false	0.0	0
wh_main_character_passive_dark_benediction.png	wh_main_skill_vmp_dignitary_self_dark_benediction	 	Dark Benediction	0	false	false	false	0.0	0
wh_main_hero_abilities_immortal_will.png	wh_main_skill_vmp_dignitary_self_immortal_will	 	Immortal Will	0	false	false	false	0.0	0
wh_main_lord_passive_the_hunger.png	wh_main_skill_vmp_dignitary_unique_the_hunger	 	The Hunger	7	false	false	false	0.0	0
mount_barded_nightmare.png	wh_main_skill_vmp_dignitary_unique_vampire_barded_nightmare	Nightmares are often clad in heavy barding or wear caparisons of thick chainmail.	Barded Nightmare	7	false	false	false	0.0	0
mount_hellsteed.png	wh_main_skill_vmp_dignitary_unique_vampire_hellsteed	Hellsteeds are vicious. Vampires that dabble in the binding of beasts delight in breaking these wild creatures to their will.	Hellsteed	9	false	false	false	0.0	0
