effects_tables	3
effect	icon	priority	icon_negative	category	is_positive_value_good
wh_main_effect_ability_enable_glittering_scales	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_grand_hammer_of_sigmar	spell_ability.png	600	spell_ability.png	battle	true
wh_main_effect_ability_enable_grand_shield_of_faith	spell_ability.png	600	spell_ability.png	battle	true
wh_main_effect_ability_enable_grand_souldfire	spell_ability.png	600	spell_ability.png	battle	true
wh_main_effect_ability_enable_griffon_banner	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_hammer_of_sigmar	spell_ability.png	600	spell_ability.png	battle	true
wh_main_effect_ability_enable_hellfire_sword	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_helm_of_discord	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_helm_of_many_eyes	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_heroic_killing_blow	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_high_king	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_hold_the_line	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_immortal_will	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_kindleflame	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_life-leeching	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_lord_of_the_storm	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_magic_mushrooms	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_magical_animus	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_mark_of_khorne	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_of_the_black_arts	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_of_the_dead	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_opal_amulet	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_pendant_of_slaanesh	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_rune_of_courage	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_rune_of_groth_one-eye	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_rune_of_grungni	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_rune_of_slowness	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_rune_of_stoicism	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_master_rune_of_stromni_redbeard	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_metalshifting	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_pidgeon_plucker_pendant	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_potion_of_foolhardiness	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_potion_of_healing	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_potion_of_speed	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_potion_of_strength	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_potion_of_toughness	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_power_of_da_waaagh	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_power_stone	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_rally	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_red_fury	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_regenerating_flesh	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_rolling_skies	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_rune_of_negation	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_rune_of_oath_and_steel	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_rune_of_wrath_&_ruin	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_scarecrow_banner	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_sceptre_of_stability	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_scroll_of_leeching	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_scroll_of_power	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_scroll_of_shielding	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_seed_of_rebirth	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_shield_of_faith	spell_ability.png	600	spell_ability.png	battle	true
wh_main_effect_ability_enable_silver_horn_of_vengeance	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_skabscrath	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_skull_of_katam	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_skull_wand_of_kaloth	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_slippery	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_sneaky_stealin	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_soulfire	spell_ability.png	600	spell_ability.png	battle	true
wh_main_effect_ability_enable_spider_banner	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_staff_of_damnation	spell_ability.png	600	spell_ability.png	battle	true
wh_main_effect_ability_enable_staff_of_volans	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_stand_or_die	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_stand_your_ground	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_starcrusher	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_sword_of_anti-heroes	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_sword_of_unholy_power	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_averland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_crown_of_domination	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_drakwald_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_great_book_of_grudges	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_hammer_of_karak_drazh	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_hochland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_hunger	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_ladys_champion	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_mace_of_helsturm	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_nordland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_ostermark_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_ostland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_other_tricksters_shard	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_reikland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_screaming_banner	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_slayer_of_kings	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_solland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_stirland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_sword_of_couronne	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_talabecland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_white_cloak_of_ulric	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_the_wissenland_runefang	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_tormentor_sword	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_tricksters_shard	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_undeath_resurgent	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_van_horstmanns_speculum	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_waaagh	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_wand_of_jet	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_ability_enable_warrior_bane	general_ability.png	600	general_ability.png	battle	true
wh_main_effect_agent_action_assassinate_success_chance_enemy		0		campaign	false
wh_main_effect_agent_action_cost_mod	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_champion_bretonnia	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_champion_chaos	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_champion_dwarfs	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_champion_empire	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_champion_kteb	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_champion_vampire_counts	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_dignitary_empire	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_dignitary_vampire_counts	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_engineer	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_runesmith	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_spy_empire	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_spy_greenskins	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_spy_vampire_counts	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_wizard_bretonnia	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_wizard_chaos	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_wizard_empire	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_wizard_greenskins	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_wizard_kislev	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_wizard_teb	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_cost_mod_wizard_vampire_counts	treasury.png	101	treasury.png	campaign	false
wh_main_effect_agent_action_outcome_parent_army_ap	campaign_movement.png	10	campaign_movement.png	campaign	true
wh_main_effect_agent_action_outcome_parent_army_xp_gain	experience.png	10	experience.png	campaign	true
wh_main_effect_agent_action_outcome_parent_army_xp_gain_factionwide	experience.png	910	experience.png	campaign	true
wh_main_effect_agent_action_outcome_passive_stealth_dummy	subterfuge.png	101	subterfuge.png	campaign	true
wh_main_effect_agent_action_outcome_target_army_ap	campaign_movement.png	10	campaign_movement.png	campaign	true
wh_main_effect_agent_action_outcome_target_army_replenishment_increase	replenishment.png	101	replenishment.png	campaign	true
wh_main_effect_agent_action_outcome_target_defence_success_chance_enemy	agent.png	101	agent.png	campaign	false
wh_main_effect_agent_action_success_chance	agent.png	101	agent.png	campaign	true
wh_main_effect_agent_action_success_chance_champion_bretonnia	paladin.png	101	paladin.png	campaign	true
wh_main_effect_agent_action_success_chance_champion_chaos	exalted_hero.png	101	exalted_hero.png	campaign	true
wh_main_effect_agent_action_success_chance_champion_dwarfs	thane.png	101	thane.png	campaign	true
wh_main_effect_agent_action_success_chance_champion_empire	captain.png	101	captain.png	campaign	true
wh_main_effect_agent_action_success_chance_champion_kteb	captain.png	101	captain.png	campaign	true
wh_main_effect_agent_action_success_chance_champion_vampire_counts	wight_king.png	101	wight_king.png	campaign	true
wh_main_effect_agent_action_success_chance_dignitary_empire	warrior_priest.png	101	warrior_priest.png	campaign	true
wh_main_effect_agent_action_success_chance_dignitary_vampire_counts	vampire.png	101	vampire.png	campaign	true
wh_main_effect_agent_action_success_chance_enemy	agent.png	101	agent.png	campaign	false
wh_main_effect_agent_action_success_chance_enemy_building	agent.png	101	agent.png	campaign	false
wh_main_effect_agent_action_success_chance_enemy_hidden		0		campaign	false
wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh_main_effect_agent_action_success_chance_engineer	engineer.png	101	engineer.png	campaign	true
wh_main_effect_agent_action_success_chance_runesmith	runesmith.png	101	runesmith.png	campaign	true
wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh_main_effect_agent_action_success_chance_spy_empire	witch_hunter.png	101	witch_hunter.png	campaign	true
wh_main_effect_agent_action_success_chance_spy_greenskins	goblin_big_boss.png	101	goblin_big_boss.png	campaign	true
wh_main_effect_agent_action_success_chance_spy_vampire_counts	banshee.png	101	banshee.png	campaign	true
wh_main_effect_agent_action_success_chance_wizard_bretonnia	wizard.png	101	wizard.png	campaign	true
wh_main_effect_agent_action_success_chance_wizard_chaos	wizard.png	101	wizard.png	campaign	true
wh_main_effect_agent_action_success_chance_wizard_empire	wizard.png	101	wizard.png	campaign	true
wh_main_effect_agent_action_success_chance_wizard_greenskins	wizard.png	101	wizard.png	campaign	true
wh_main_effect_agent_action_success_chance_wizard_kislev	wizard.png	101	wizard.png	campaign	true
wh_main_effect_agent_action_success_chance_wizard_teb	wizard.png	101	wizard.png	campaign	true
wh_main_effect_agent_action_success_chance_wizard_vampire_counts	wizard.png	101	wizard.png	campaign	true
wh_main_effect_agent_action_wizard_assist_province_buff	treasury.png	51	treasury.png	campaign	false
wh_main_effect_agent_cap_increase_champion_captain	captain.png	102	captain.png	campaign	true
wh_main_effect_agent_cap_increase_champion_exalted_hero	exalted_hero.png	102	exalted_hero.png	campaign	true
wh_main_effect_agent_cap_increase_champion_paladin	paladin.png	102	paladin.png	campaign	true
wh_main_effect_agent_cap_increase_champion_thane	thane.png	102	thane.png	campaign	true
wh_main_effect_agent_cap_increase_champion_wight_kings	wight_king.png	102	wight_king.png	campaign	true
wh_main_effect_agent_cap_increase_dignitary_vampire	vampire.png	102	vampire.png	campaign	true
wh_main_effect_agent_cap_increase_dignitary_warrior_priest	warrior_priest.png	102	warrior_priest.png	campaign	true
wh_main_effect_agent_cap_increase_engineer	engineer.png	102	engineer.png	campaign	true
wh_main_effect_agent_cap_increase_runesmith	runesmith.png	102	runesmith.png	campaign	true
wh_main_effect_agent_cap_increase_spy_banshee	banshee.png	102	banshee.png	campaign	true
wh_main_effect_agent_cap_increase_spy_goblin_big_boss	goblin_big_boss.png	102	goblin_big_boss.png	campaign	true
wh_main_effect_agent_cap_increase_spy_witch_hunter	witch_hunter.png	102	witch_hunter.png	campaign	true
wh_main_effect_agent_cap_increase_wizard_chaos_sorcerer	wizard.png	102	wizard.png	campaign	true
wh_main_effect_agent_cap_increase_wizard_damsel	wizard.png	102	wizard.png	campaign	true
wh_main_effect_agent_cap_increase_wizard_empire	wizard.png	102	wizard.png	campaign	true
wh_main_effect_agent_cap_increase_wizard_necromancer	wizard.png	102	wizard.png	campaign	true
wh_main_effect_agent_cap_increase_wizard_orc_shaman	wizard.png	102	wizard.png	campaign	true
wh_main_effect_agent_defence_wound_chance_mod	agent.png	101	agent.png	campaign	true
wh_main_effect_agent_enable_recruitment_champion_bretonnia	paladin.png	3	paladin.png	campaign	true
wh_main_effect_agent_enable_recruitment_champion_chaos	exalted_hero.png	3	exalted_hero.png	campaign	true
wh_main_effect_agent_enable_recruitment_champion_dwarfs	thane.png	3	thane.png	campaign	true
wh_main_effect_agent_enable_recruitment_champion_empire	captain.png	3	captain.png	campaign	true
wh_main_effect_agent_enable_recruitment_champion_kteb	captain.png	3	captain.png	campaign	true
wh_main_effect_agent_enable_recruitment_champion_vampire_counts	wight_king.png	3	wight_king.png	campaign	true
wh_main_effect_agent_enable_recruitment_dignitary_empire	warrior_priest.png	3	warrior_priest.png	campaign	true
wh_main_effect_agent_enable_recruitment_dignitary_vampire_counts	vampire.png	3	vampire.png	campaign	true
wh_main_effect_agent_enable_recruitment_engineer	engineer.png	3	engineer.png	campaign	true
wh_main_effect_agent_enable_recruitment_runesmith	runesmith.png	3	runesmith.png	campaign	true
wh_main_effect_agent_enable_recruitment_spy_empire	witch_hunter.png	3	witch_hunter.png	campaign	true
wh_main_effect_agent_enable_recruitment_spy_greenskins	goblin_big_boss.png	3	goblin_big_boss.png	campaign	true
wh_main_effect_agent_enable_recruitment_spy_vampire_counts	banshee.png	3	banshee.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_bretonnia	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_chaos	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_empire	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_greenskins_goblin_shaman	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_greenskins_orc_shaman	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_kislev	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_teb	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_enable_recruitment_wizard_vampire_counts	wizard.png	3	wizard.png	campaign	true
wh_main_effect_agent_failure_chance_critical	agent.png	101	agent.png	campaign	false
wh_main_effect_agent_field_line_of_sight_mod	agent.png	101	agent.png	campaign	true
wh_main_effect_agent_movement_range_mod	campaign_movement.png	100	campaign_movement.png	campaign	true
wh_main_effect_agent_recruitment_cost_mod	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_champion_bretonnia	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_champion_chaos	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_champion_dwarfs	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_champion_empire	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_champion_kteb	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_champion_vampire_counts	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_dignitary_empire	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_dignitary_vampire_counts	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_engineer	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_runesmith	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_spy_empire	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_spy_greenskins	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_spy_vampire_counts	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_wizard_bretonnia	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_wizard_chaos	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_wizard_empire	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_wizard_greenskins	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_wizard_kislev	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_wizard_teb	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_cost_mod_wizard_vampire_counts	treasury.png	105	treasury.png	campaign	false
wh_main_effect_agent_recruitment_xp_all_agents	agent.png	56	agent.png	campaign	true
wh_main_effect_agent_recruitment_xp_champion_bretonnia	paladin.png	104	paladin.png	campaign	true
wh_main_effect_agent_recruitment_xp_champion_chaos	exalted_hero.png	104	exalted_hero.png	campaign	true
wh_main_effect_agent_recruitment_xp_champion_dwarfs	thane.png	104	thane.png	campaign	true
wh_main_effect_agent_recruitment_xp_champion_empire	captain.png	104	captain.png	campaign	true
wh_main_effect_agent_recruitment_xp_champion_kteb	captain.png	104	captain.png	campaign	true
wh_main_effect_agent_recruitment_xp_champion_vampire_counts	wight_king.png	104	wight_king.png	campaign	true
wh_main_effect_agent_recruitment_xp_dignitary_empire	warrior_priest.png	104	warrior_priest.png	campaign	true
wh_main_effect_agent_recruitment_xp_dignitary_vampire_counts	vampire.png	104	vampire.png	campaign	true
wh_main_effect_agent_recruitment_xp_engineer	engineer.png	104	engineer.png	campaign	true
wh_main_effect_agent_recruitment_xp_runesmith	runesmith.png	104	runesmith.png	campaign	true
wh_main_effect_agent_recruitment_xp_spy_empire	witch_hunter.png	104	witch_hunter.png	campaign	true
wh_main_effect_agent_recruitment_xp_spy_greenskins	goblin_big_boss.png	104	goblin_big_boss.png	campaign	true
wh_main_effect_agent_recruitment_xp_spy_vampire_counts	banshee.png	104	banshee.png	campaign	true
wh_main_effect_agent_recruitment_xp_wizard_bretonnia	wizard.png	104	wizard.png	campaign	true
wh_main_effect_agent_recruitment_xp_wizard_chaos	wizard.png	104	wizard.png	campaign	true
wh_main_effect_agent_recruitment_xp_wizard_empire	wizard.png	104	wizard.png	campaign	true
wh_main_effect_agent_recruitment_xp_wizard_greenskins	wizard.png	104	wizard.png	campaign	true
wh_main_effect_agent_recruitment_xp_wizard_kislev	wizard.png	104	wizard.png	campaign	true
wh_main_effect_agent_recruitment_xp_wizard_teb	wizard.png	104	wizard.png	campaign	true
wh_main_effect_agent_recruitment_xp_wizard_vampire_counts	wizard.png	104	wizard.png	campaign	true
wh_main_effect_ancillary_crown_of_sorcery	magic_character.png	1	magic_character.png	both	true
wh_main_effect_ancillary_enable_rune_of_fury	item_ability.png	4	item_ability.png	both	true
wh_main_effect_ancillary_enable_rune_of_might	item_ability.png	4	item_ability.png	both	true
wh_main_effect_ancillary_enable_rune_of_parrying	item_ability.png	4	item_ability.png	both	true
wh_main_effect_ancillary_enable_rune_of_striking	item_ability.png	4	item_ability.png	both	true
wh_main_effect_animosity_military_force_morale_modifier_animosity	army_morale.png	25	army_morale.png	campaign	true
wh_main_effect_army_battle_ap_damage_fell_bats	armour_piercing.png	55	armour_piercing.png	battle	true
wh_main_effect_battle_creatures_of_the_night_unit_size	melee.png	109	melee.png	battle	true
wh_main_effect_battle_magic_lil_waaagh_cooldown_rate	magic_cooldown_character.png	60	magic_cooldown_character.png	battle	false
wh_main_effect_battle_magic_lore_of_death_cooldown_rate	magic_cooldown_character.png	60	magic_cooldown_character.png	battle	false
wh_main_effect_battle_magic_lore_of_metal_cooldown_rate	magic_cooldown_character.png	60	magic_cooldown_character.png	battle	false
wh_main_effect_battle_magic_lore_of_vampires_cooldown_rate	magic_cooldown_character.png	60	magic_cooldown_character.png	battle	false
wh_main_effect_battle_magic_rune_cooldown_rate	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh_main_effect_battle_morale_increase_chaos_warriors	morale.png	61	morale.png	battle	true
wh_main_effect_blackark_growth_core	growth.png	140	growth.png	campaign	true
wh_main_effect_blackark_growth_tech	growth.png	141	growth.png	campaign	true
wh_main_effect_building_construction_cost_mod	treasury.png	101	treasury.png	campaign	false
wh_main_effect_building_construction_cost_mod_dummy	treasury.png	101	treasury.png	campaign	false
wh_main_effect_building_construction_cost_mod_empire_wizards	treasury.png	101	treasury.png	campaign	false
wh_main_effect_building_construction_cost_mod_infrastructure	treasury.png	101	treasury.png	campaign	false
wh_main_effect_building_construction_cost_mod_recruitment	treasury.png	101	treasury.png	campaign	false
wh_main_effect_building_construction_cost_mod_settlement	treasury.png	101	treasury.png	campaign	false
wh_main_effect_building_construction_cost_mod_sorcery_def	treasury.png	101	treasury.png	campaign	false
wh_main_effect_building_construction_cost_mod_waaagh_dummy	treasury.png	101	treasury.png	campaign	true
wh_main_effect_building_construction_cost_mod_worship_def	treasury.png	102	treasury.png	campaign	false
wh_main_effect_building_construction_time_mod_settlement	construction.png	102	construction.png	campaign	false
wh_main_effect_building_recruitment_cost_reduction_hef_def_dragons	treasury.png	106	treasury.png	campaign	false
wh_main_effect_building_road		0		campaign	true
wh_main_effect_building_trade_route_sea_hidden		0		campaign	true
wh_main_effect_building_upkeep_reduction_chaos_chariot	military_spending.png	113	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_chosen	military_spending.png	504	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_dragon_ogre	military_spending.png	505	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_forsaken	military_spending.png	116	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_giants	military_spending.png	507	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_gorebeast_chariot	military_spending.png	114	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_hellcannon	military_spending.png	115	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_hounds	military_spending.png	500	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_knights	military_spending.png	503	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_manticore	wh_main_chs_chaos/military_spending.png	105	wh_main_chs_chaos/military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_marauders	military_spending.png	502	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_spawn	military_spending.png	117	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_trolls	military_spending.png	506	military_spending.png	campaign	false
wh_main_effect_building_upkeep_reduction_chaos_warriors	military_spending.png	501	military_spending.png	campaign	false
wh_main_effect_building_vampiric_mercenary_capacity_bat_swarms	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_black_coach	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_black_knights_0	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_black_knights_1	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_blood_knights	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_cairn_wraiths	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_corpse_cart_1	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_corpse_cart_2	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_crypt_ghouls	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_crypt_horrors	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_dire_wolves	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_graveguard_0	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_graveguard_1	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_hexwraiths	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_mortis_engine	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_skeletons_0	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_skeletons_1	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_terrorgheist	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_vargheist	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_varghulf	military.png	0	military.png	campaign	true
wh_main_effect_building_vampiric_mercenary_capacity_zombies	military.png	0	military.png	campaign	true
